query_id, pipeline_id, exec_mode, num_features, features, est_output_rows, key_sizes, num_keys, est_cardinalities, mem_factor, num_iterations, start_time, cpu_id, cpu_cycles, instructions, cache_ref, cache_miss, ref_cpu_cycles_, block_read, block_write, memory_b, elapsed_us
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413064538, 4, 27282, 7634, 497, 17, 9, 0, 0, 0, 16
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413064651, 4, 19415, 7237, 464, 16, 6, 0, 0, 0, 9
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413064770, 4, 22055, 7120, 385, 17, 7, 0, 0, 0, 11
37, 0, 0, 3, UPDATE;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413064890, 4, 24964, 9813, 632, 13, 8, 0, 0, 0, 8
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413065043, 4, 27510, 10038, 636, 18, 9, 0, 0, 0, 14
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413105301, 4, 31742, 7608, 787, 19, 8, 0, 0, 0, 8
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413105441, 4, 17242, 7632, 456, 0, 5, 0, 0, 0, 5
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413105547, 4, 19094, 7250, 416, 11, 6, 0, 0, 0, 6
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413105649, 4, 22309, 10143, 577, 0, 7, 0, 0, 0, 7
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413105770, 4, 18999, 10132, 510, 0, 6, 0, 0, 0, 5
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413129090, 4, 30572, 7592, 758, 23, 10, 0, 0, 0, 16
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413129268, 4, 18793, 7630, 534, 8, 6, 0, 0, 0, 6
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413129421, 4, 23244, 7234, 441, 26, 8, 0, 0, 0, 14
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413129575, 4, 14897, 7119, 375, 4, 5, 0, 0, 0, 5
37, 0, 0, 3, UPDATE;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413129710, 4, 26050, 9811, 611, 18, 8, 0, 0, 0, 13
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413129821, 4, 20491, 10036, 528, 5, 6, 0, 0, 0, 7
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413156025, 4, 24898, 7598, 727, 22, 8, 0, 0, 0, 8
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413156184, 4, 17300, 7622, 423, 2, 5, 0, 0, 0, 5
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413156295, 4, 17788, 7242, 414, 13, 6, 0, 0, 0, 9
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413156415, 4, 21679, 10133, 614, 1, 6, 0, 0, 0, 7
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413156532, 4, 17674, 10122, 495, 0, 5, 0, 0, 0, 5
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413180943, 4, 33949, 7613, 914, 20, 11, 0, 0, 0, 34
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413181138, 4, 17264, 7632, 517, 0, 6, 0, 0, 0, 5
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413181271, 4, 19497, 7251, 500, 18, 6, 0, 0, 0, 8
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413181376, 4, 22685, 10143, 626, 1, 8, 0, 0, 0, 7
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413181506, 4, 18924, 10132, 506, 0, 6, 0, 0, 0, 6
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413206030, 4, 26641, 7612, 728, 21, 8, 0, 0, 0, 8
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413206180, 4, 18765, 7636, 466, 0, 6, 0, 0, 0, 6
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413206296, 4, 17803, 7254, 418, 9, 6, 0, 0, 0, 5
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413206423, 4, 22384, 10294, 593, 0, 7, 0, 0, 0, 6
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413206553, 4, 19785, 10136, 522, 0, 6, 0, 0, 0, 6
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413231059, 4, 23082, 7611, 702, 18, 19, 0, 0, 0, 28
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413231268, 4, 16520, 7632, 493, 0, 5, 0, 0, 0, 5
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413231381, 4, 18319, 7252, 444, 14, 6, 0, 0, 0, 8
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413231512, 4, 23113, 10143, 616, 0, 7, 0, 0, 0, 7
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413231635, 4, 20251, 10132, 499, 0, 6, 0, 0, 0, 6
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413256041, 4, 20558, 7637, 700, 17, 16, 0, 0, 0, 15
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413256226, 4, 15566, 7661, 452, 0, 5, 0, 0, 0, 5
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413256336, 4, 14886, 7279, 396, 2, 5, 0, 0, 0, 5
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413256463, 4, 22864, 10172, 621, 0, 8, 0, 0, 0, 8
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413256596, 4, 20278, 10161, 490, 0, 6, 0, 0, 0, 5
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413281131, 4, 37158, 11092, 932, 38, 12, 0, 0, 0, 20
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413281287, 4, 34387, 10239, 810, 19, 11, 0, 0, 0, 14
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413305941, 4, 33649, 7631, 768, 15, 10, 0, 0, 0, 30
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413306107, 4, 18598, 7653, 501, 2, 6, 0, 0, 0, 6
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413306229, 4, 18910, 7272, 461, 14, 6, 0, 0, 0, 8
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413306373, 4, 23713, 9996, 626, 0, 8, 0, 0, 0, 7
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413306521, 4, 20047, 10049, 541, 0, 7, 0, 0, 0, 6
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413331063, 4, 31815, 7592, 775, 15, 10, 0, 0, 0, 18
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413331218, 4, 18570, 7611, 480, 0, 6, 0, 0, 0, 6
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413331336, 4, 18767, 7230, 454, 12, 6, 0, 0, 0, 8
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413331442, 4, 23962, 10122, 641, 0, 8, 0, 0, 0, 8
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413331561, 4, 21218, 10111, 515, 1, 6, 0, 0, 0, 6
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413356073, 4, 23383, 7588, 719, 23, 19, 0, 0, 0, 28
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413356271, 4, 22911, 7618, 537, 4, 7, 0, 0, 0, 9
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413356413, 4, 19600, 7230, 438, 14, 6, 0, 0, 0, 10
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413356559, 4, 15606, 7106, 385, 3, 5, 0, 0, 0, 5
37, 0, 0, 3, UPDATE;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413356662, 4, 25638, 9808, 622, 13, 8, 0, 0, 0, 29
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413356788, 4, 21758, 10023, 547, 3, 7, 0, 0, 0, 7
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413381094, 4, 37432, 11322, 898, 46, 11, 0, 0, 0, 17
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413381270, 4, 22016, 7228, 591, 17, 7, 0, 0, 0, 7
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413381425, 4, 26811, 10119, 634, 0, 8, 0, 0, 0, 22
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413406024, 4, 42361, 10985, 926, 58, 14, 0, 0, 0, 37
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413406174, 4, 25995, 7197, 603, 18, 8, 0, 0, 0, 11
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413406306, 4, 25833, 10086, 646, 0, 9, 0, 0, 0, 9
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413431209, 4, 42591, 10888, 1003, 66, 14, 0, 0, 0, 23
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413431360, 4, 35249, 10224, 875, 28, 12, 0, 0, 0, 14
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413456090, 4, 29997, 7607, 780, 23, 9, 0, 0, 0, 13
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413456247, 4, 19426, 7630, 474, 0, 6, 0, 0, 0, 6
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413456391, 4, 17809, 7249, 430, 11, 6, 0, 0, 0, 8
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413456499, 4, 22962, 10141, 612, 0, 8, 0, 0, 0, 7
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413456631, 4, 20100, 10130, 472, 1, 6, 0, 0, 0, 6
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413481088, 4, 32692, 7634, 766, 22, 10, 0, 0, 0, 15
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413481240, 4, 21735, 7627, 496, 13, 7, 0, 0, 0, 9
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413481367, 4, 21409, 7276, 438, 17, 7, 0, 0, 0, 10
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413481474, 4, 16101, 7115, 399, 11, 5, 0, 0, 0, 5
37, 0, 0, 3, UPDATE;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413481588, 4, 28447, 9854, 609, 16, 9, 0, 0, 0, 12
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413481696, 4, 23461, 10032, 543, 10, 7, 0, 0, 0, 7
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413505973, 4, 38621, 11217, 944, 47, 12, 0, 0, 0, 17
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413506137, 4, 32750, 10247, 882, 17, 11, 0, 0, 0, 14
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413531001, 4, 34126, 7609, 748, 25, 11, 0, 0, 0, 31
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413531167, 4, 18240, 7630, 541, 0, 6, 0, 0, 0, 6
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413531285, 4, 20390, 7251, 445, 15, 6, 0, 0, 0, 10
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413531405, 4, 23902, 10141, 652, 0, 8, 0, 0, 0, 8
36, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413531536, 4, 19158, 10130, 506, 0, 6, 0, 0, 0, 6
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413556120, 4, 36279, 10776, 932, 49, 12, 0, 0, 0, 18
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413556277, 4, 22093, 7181, 601, 14, 7, 0, 0, 0, 10
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413556387, 4, 17612, 7074, 401, 13, 6, 0, 0, 0, 7
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413557138, 4, 18076, 11091, 677, 25, 14, 0, 0, 0, 13
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413557329, 4, 17883, 7279, 536, 12, 6, 0, 0, 0, 5
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413557433, 4, 13888, 7150, 357, 5, 4, 0, 0, 0, 4
33, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413557557, 4, 25567, 9962, 637, 0, 9, 0, 0, 0, 26
30, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;16;64, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413581109, 4, 31664, 11139, 931, 33, 11, 0, 0, 0, 10
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413581253, 4, 21660, 7222, 579, 5, 7, 0, 0, 0, 7
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413581385, 4, 23845, 10113, 631, 3, 8, 0, 0, 0, 7
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413606054, 4, 28302, 7612, 748, 26, 9, 0, 0, 0, 8
35, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1032192, 24;8;8, 2;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413606185, 4, 27283, 7659, 568, 20, 8, 0, 0, 0, 13
31, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413606335, 4, 20018, 7254, 475, 28, 7, 0, 0, 0, 6
32, 0, 0, 3, OUTPUT;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413606451, 4, 20771, 7150, 372, 17, 7, 0, 0, 0, 12
37, 0, 0, 3, UPDATE;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1026936, 8;8;8, 1;1;1, 1;1;1, 1;1;1, 0;0;0, 1595668413606568, 4, 25830, 9832, 628, 25, 8, 0, 0, 0, 7
34, 0, 0, 4, UPDATE;OP_DECIMAL_PLUS_OR_MINUS;OP_INTEGER_COMPARE;IDX_SCAN, 1;1;1;1026936, 8;8;8;8, 1;1;1;1, 1;1;1;1, 1;1;1;1, 0;0;0;0, 1595668413606670, 4, 25481, 10065, 586, 12, 8, 0, 0, 0, 11
